Sheet names: ['Answer', 'Gold price', 'Total Reserves', 'Value', 'Volume']


=== Sheet: Answer ===
     0                                              1
0  NaN                                         STEP 1
1  NaN                                            NaN
2  NaN                        Z-score (95% one-sided)
3  NaN                             3-month volatility
4  NaN                  3-month volatility annualized
5  NaN                            12-month volatility
6  NaN                                            NaN
7  NaN                                            NaN
8  NaN                                         STEP 2
9  NaN                                            NaN
10 NaN                                        Country
11 NaN           Gold reserves \n(in millions of USD)
12 NaN  Gold valuation exposure (95% one-sided shock)
13 NaN                                            NaN
14 NaN                                            NaN
15 NaN                                         STEP 3
16 NaN                                            NaN
17 NaN                                            NaN
18 NaN                                            NaN
19 NaN                                        Country
20 NaN           Gold reserves \n(in millions of USD)
21 NaN  Gold valuation exposure (95% one-sided shock)
22 NaN                                  Total Reserve
23 NaN              RaR(in percent of total reserves)


=== Sheet: Gold price ===
           0                                                                                                             1                   2                   3                    4
407  2023M11                                                                                                           NaN                 NaN                 NaN                  NaN
408  2023M12                                                                                                           NaN                 NaN                 NaN                  NaN
409   2024M1                                                                                                           NaN                 NaN                 NaN                  NaN
410   2024M2                                                                                                           NaN                 NaN                 NaN                  NaN
411   2024M3                                                                                                           NaN                 NaN                 NaN                  NaN
412   2024M4                                                                                                           NaN                 NaN                 NaN                  NaN
413   2024M5                                                                                                           NaN                 NaN                 NaN                  NaN
414   2024M6                                                                                                           NaN                 NaN                 NaN                  NaN
415   2024M7                                                                                                           NaN                 NaN                 NaN                  NaN
416   2024M8                                                                                                           NaN                 NaN                 NaN                  NaN
417   2024M9                                                                                                           NaN                 NaN                 NaN                  NaN
418  2024M10                                                                                                           NaN                 NaN                 NaN                  NaN
419  2024M11                                                                                                           NaN                 NaN                 NaN                  NaN
420  2024M12                                                                                                           NaN                 NaN                 NaN                  NaN
421   2025M1                                                                                                           NaN                 NaN                 NaN                  NaN
422   2025M2                                                                                                           NaN                 NaN                 NaN                  NaN
423   2025M3                                                                                                           NaN                 NaN                 NaN                  NaN
424   2025M4                                                                                                           NaN                 NaN                 NaN                  NaN
425   2025M5                                                                                                           NaN                 NaN                 NaN                  NaN
426   2025M6                                                                                                           NaN                 NaN                 NaN                  NaN
427   2025M7                                                                                                           NaN                 NaN                 NaN                  NaN
428   2025M8                                                                                                           NaN                 NaN                 NaN                  NaN
429   2025M9                                                                                                           NaN                 NaN                 NaN                  NaN


=== Sheet: Total Reserves ===
            0          1                                                          2                                                                    3                                                4                                                             5                                                                  6                                                     7                                                        8                                                     9                                                        10                                                                  11                                                       12                                               13                                                        14                                                                    15
0        .DESC        NaT  Armenia: Gross International Reserves (EOP, NSA, Mil.US$)  Belarus: International Reserves: Total Reserves (NSA, EOP, Mil.US$)  Georgia: Official Reserve Assets (EOP, Mil.US$)  Kazakhstan: Gross International Reserves (NSA, EOP, Mil.US$)  Kyrgyz Republic: Gross International Reserves (EOP, NSA, Mil.US$)  Moldova: Official Reserve Assets (EOP, NSA, Mil.US$)  Uzbekistan: Official Reserve Assets (EOP, NSA, Mil.US$)    Czechia International Reserves (EOP, NSA, Mil.US$)    Latvia: Official Foreign Reserves (EOP, NSA, Mil.US$)                 Serbia: Official Reserve Assets (EOP, NSA, Mil.EUR)  Montenegro: Official Reserve Assets (EOP, NSA, Mil.US$)  Lithuania: Foreign Reserves (EOP, NSA, Mil.US$)  Croatia: Official Reserve Assets DISC(EOP, NSA, Mil.US$)                   Poland: Official Reserve Assets (EOP, NSA, Mil.PLN)
1          .T1        NaT                                           2003 <- Jan-2003                                                     2002 <- Dec-2002                                 1995 <- Oct-1995                                              1993 <- Dec-1993                                                   2002 <- Jan-2002                                      2000 <- Jan-2000                                         2013 <- Jan-2013                                      1993 <- Jan-1993                                         1996 <- Dec-1996                                                    2004 <- Jan-2004                                         2010 <- Jan-2010                                 1992 <- Dec-1992                                          1999 <- Dec-1999                                                      2003 <- Jan-2003
2          .TN        NaT                                           2025 <- Dec-2025                                                     2025 <- Dec-2025                                 2025 <- Dec-2025                                              2025 <- Dec-2025                                                   2024 <- Nov-2025                                      2025 <- Dec-2025                                         2025 <- Dec-2025                                      2025 <- Dec-2025                                         2025 <- Dec-2025                                                    2024 <- Nov-2025                                         2024 <- Nov-2025                                 2025 <- Dec-2025                                          2022 <- Dec-2022                                                      2024 <- Nov-2025
3     .LSOURCE        NaT                                    Central Bank of Armenia                             National Bank of the Republic of Belarus                         National Bank of Georgia                                   National Bank of Kazakhstan                               National Bank of the Kyrgyz Republic                              National Bank of Moldova               Central Bank of Uzbekistan/Haver Analytics                                   Czech National Bank                                           Bank of Latvia                                             National Bank of Serbia                               Central Bank of Montenegro                                Bank of Lithuania                                              Discontinued                                               National Bank of Poland
4         .AGG        NaT                                              End of Period                                                        End of Period                                    End of Period                                                 End of Period                                                      End of Period                                         End of Period                                            End of Period                                         End of Period                                            End of Period                                                       End of Period                                            End of Period                                    End of Period                                             End of Period                                                         End of Period
5        .DTLM        NaT                                          Jan-12-2026 11:19                                                    Jan-06-2026 01:32                                Jan-06-2026 07:37                                             Jan-14-2026 02:19                                                  Dec-08-2025 07:29                                     Jan-07-2026 08:45                                        Jan-07-2026 09:41                                     Jan-07-2026 04:18                                        Jan-07-2026 04:55                                                   Dec-30-2025 11:14                                        Dec-23-2025 11:52                                Jan-09-2026 12:08                                         Feb-20-2023 04:47                                                     Dec-19-2025 08:02
6   .DATA_TYPE        NaT                                                        US$                                                                  US$                                              US$                                                           US$                                                                US$                                                   US$                                                      US$                                                   US$                                                      US$                                                                   ?                                                      US$                                              US$                                                       US$                                                                LocCur
7     .GRPDESC        NaT                   Armenia: International Reserves, Monthly                              Belarus: Foreign Reserves, NBB, Monthly    Georgia: International Reserves, NBG, Monthly              Kazakhstan: International Reserves, NBK, Monthly       Kyrgyz Republic: Gross International Reserves, NBKR, Monthly         Moldova: International Reserves, NBM, Monthly          Uzbekistan: Economic Indicators, CBU/H, Monthly  Czech Republic: International Reserves, CNB, Monthly  Latvia: International Reserves, Bank of Latvia, Monthly  Serbia: International Reserves and Foreign Liquidity, NBS, Monthly               Montenegro: Offical Reserves, CBM, Monthly        Lithuania: Foreign Reserves, BoL, Monthly      Central/Eastern Europe: Discontinued Series, Monthly  Poland: Foreign Currency Liquidity, Monthly, National Bank of Poland
8         .GEO        NaT                                                        911                                                                  913                                              915                                                           916                                                                917                                                   921                                                      927                                                   935                                                      941                                                                 942                                                      943                                              946                                                       960                                                                   964
9         2017 2017-12-31                                                     2314.1                                                               7315.3                                          3039.26                                                         30997                                                            2176.49                                               2803.26                                                 28076.87                                             147973.78                                                  4629.67                                                              9961.9                                                  1015.84                                           4461.7                                                  18822.26                                                                394358
10        2018 2018-12-31                                                     2259.3                                                               7157.6                                          3288.83                                                         30927                                                            2155.46                                               2995.18                                                 27081.41                                             142512.29                                                  4372.76                                                            11261.85                                                  1202.38                                           5774.6                                                  19995.66                                                                439752
11        2019 2019-12-31                                                     2849.7                                                               9393.5                                          3505.85                                                         28958                                                            2424.11                                               3059.63                                                 29172.14                                             149855.13                                                  4478.45                                                            13378.48                                                  1529.22                                           5082.4                                                  20775.42                                                                487644
12        2020 2020-12-31                                                     2615.5                                                               7468.5                                          3910.75                                                         35638                                                            2808.11                                               3783.54                                                 34903.99                                              166121.4                                                  5273.58                                                            13491.66                                                  2135.02                                           4832.4                                                  23258.55                                                                579719
13        2021 2021-12-31                                                     3229.9                                                                 8425                                          4272.55                                                         34378                                                            2977.56                                               3901.88                                                 35139.18                                             173613.03                                                  5486.97                                                            16454.51                                                  1982.13                                           5576.8                                                  28311.94                                                                674162
14        2022 2022-12-31                                                     4111.8                                                               7929.5                                          4901.53                                                         35076                                                            2798.09                                               4474.17                                                  35767.5                                             139982.33                                                  4476.04                                                            19415.65                                                  2042.13                                           5385.8                                                  29733.46                                                                733758
15        2023 2023-12-31                                                     3607.6                                                               8127.4                                           5009.6                                                         35944                                                            3236.48                                               5453.14                                                 34564.65                                             148378.86                                                  4963.52                                                             24909.1                                                   1574.6                                           6197.5                                                       NaN                                                                762651
16        2024 2024-12-31                                                     3685.3                                                               8922.6                                          4448.55                                                         45823                                                            5088.08                                               5483.57                                                 41181.64                                             146285.64                                                  5121.67                                                            29294.57                                                  1742.94                                           7404.1                                                       NaN                                                                915250
17        2025 2025-12-31                                                     5086.3                                                              14425.9                                           6158.7                                                         65727                                                                NaN                                               5999.34                                                 66311.75                                             175830.49                                                   6076.9                                                                 NaN                                                      NaN                                           7082.7                                                       NaN                                                                   NaN


=== Sheet: Value ===
            0          1                                                          2                                                          3                                                           4                                                      5                                                 6                                                                                 7                                                                                8                                                          9                                                                            10                                              11                                                            12                                                        13                                                           14                                                                                15                                                                         16                                                                                17
0        .DESC        NaT  Armenia: International Reserves: Gold (EOP, NSA, Mil.US$)  Belarus: International Reserves: Gold (NSA, EOP, Mil.US$)  Albania: Reserve Assets: Monetary Gold (EOP, NSA, Mil.US$)  Georgia: Official Reserve Assets: Gold (EOP, Mil.US$)     Kazakhstan: Gold Reserves (NSA, EOP, Mil.US$)  Kyrgyz Rep: Official Reserve Assets: Gold Including Gold Deposits (EOP, Mil.US$)  Bulgaria: Off Res Assets: Gold [incl Gold Dep & Gold Swapped] (NSA,EOP,Mil.US$)  Moldova: International Reserves: Gold (EOP, NSA, Mil.US$)  Russia:Official Res Assets:Gold [Valued at Curr Quots of CBR] (EOP,Mil.US$)  Ukraine: Foreign Reserves: Gold (EOP, Mil.USD)  Uzbekistan: International Reserves: Gold (EOP, NSA, Mil.US$)  Czechia International Reserves: Gold (EOP, NSA, Mil.US$)  Latvia: Official Foreign Reserves: Gold (EOP, NSA, Mil.US$)  Serbia: Official Reserve Assets: Gold [Incl Deposits & Swaps](EOP, NSA, Mil.EUR)  Lithuania: Foreign Reserves: Gold incl Gold Deps & Swapped (EOP, Mil.US$)  Poland: Official Reserve Assets: Gold [Incl Deposits & Swaps](EOP, NSA, Mil.PLN)
1          .T1        NaT                                           2003 <- Jan-2003                                           2002 <- Dec-2002                                            2003 <- Dec-2003                                       1995 <- Oct-1995                                  1993 <- Dec-1993                                                                  2009 <- Jan-2009                                                                 2003 <- Sep-2003                                           2000 <- Jan-2000                                                             1992 <- Dec-1992                                2003 <- Jan-2003                                              2013 <- Jan-2013                                          1993 <- Jan-1993                                             1996 <- Dec-1996                                                                  2016 <- Jan-2016                                                           2000 <- Apr-2000                                                                  2003 <- Jan-2003
2          .TN        NaT                                           2024 <- Nov-2025                                           2025 <- Dec-2025                                            2024 <- Nov-2025                                       2025 <- Dec-2025                                  2024 <- Nov-2025                                                                  2024 <- Nov-2025                                                                 2024 <- Nov-2025                                           2025 <- Dec-2025                                                             2024 <- Nov-2025                                2025 <- Dec-2025                                              2025 <- Dec-2025                                          2025 <- Dec-2025                                             2025 <- Dec-2025                                                                  2024 <- Nov-2025                                                           2025 <- Dec-2025                                                                  2024 <- Nov-2025
3     .LSOURCE        NaT                                    Central Bank of Armenia                   National Bank of the Republic of Belarus                             Bank of Albania/Haver Analytics                               National Bank of Georgia                       National Bank of Kazakhstan                                              National Bank of the Kyrgyz Republic                                                          Bulgarian National Bank                                   National Bank of Moldova                                       Central Bank of the Russian Federation                        National Bank of Ukraine                    Central Bank of Uzbekistan/Haver Analytics                                       Czech National Bank                                               Bank of Latvia                                                           National Bank of Serbia                                                          Bank of Lithuania                                                           National Bank of Poland
4         .AGG        NaT                                              End of Period                                              End of Period                                               End of Period                                          End of Period                                     End of Period                                                                     End of Period                                                                    End of Period                                              End of Period                                                                End of Period                                   End of Period                                                 End of Period                                             End of Period                                                End of Period                                                                     End of Period                                                              End of Period                                                                     End of Period
5        .DTLM        NaT                                          Dec-05-2025 07:14                                          Jan-06-2026 01:32                                           Dec-31-2025 05:29                                      Jan-06-2026 07:37                                 Dec-09-2025 03:47                                                                 Dec-08-2025 06:03                                                                Dec-15-2025 05:21                                          Jan-07-2026 08:45                                                            Dec-19-2025 08:04                               Jan-07-2026 10:00                                             Jan-07-2026 09:41                                         Jan-07-2026 04:18                                            Jan-07-2026 04:55                                                                 Dec-30-2025 11:14                                                          Jan-09-2026 12:08                                                                 Dec-19-2025 08:02
6   .DATA_TYPE        NaT                                                        US$                                                        US$                                                         US$                                                    US$                                               US$                                                                               US$                                                                              US$                                                        US$                                                                          US$                                             US$                                                           US$                                                       US$                                                          US$                                                                                 ?                                                                        US$                                                                            LocCur
7     .GRPDESC        NaT                   Armenia: International Reserves, Monthly                    Belarus: Foreign Reserves, NBB, Monthly               Albania: Foreign Reserves, BOA/Haver, Monthly          Georgia: International Reserves, NBG, Monthly  Kazakhstan: International Reserves, NBK, Monthly                            Kyrgyz Republic: International Reserves, NBKR, Monthly                                         Bulgaria: Foreign Reserves, BNB, Monthly              Moldova: International Reserves, NBM, Monthly                                      Russia: Foreign Reserves, CBRF, Monthly         Ukraine: Foreign Reserves, NBU, Monthly               Uzbekistan: Economic Indicators, CBU/H, Monthly      Czech Republic: International Reserves, CNB, Monthly      Latvia: International Reserves, Bank of Latvia, Monthly                Serbia: International Reserves and Foreign Liquidity, NBS, Monthly                                  Lithuania: Foreign Reserves, BoL, Monthly              Poland: Foreign Currency Liquidity, Monthly, National Bank of Poland
8         .GEO        NaT                                                        911                                                        913                                                         914                                                    915                                               916                                                                               917                                                                              918                                                        921                                                                          922                                             926                                                           927                                                       935                                                          941                                                                               942                                                                        946                                                                               964
9         2017 2017-12-31                                                          0                                                     1939.9                                                        65.8                                                      0                                             12498                                                                            289.61                                                                          1689.71                                                       3.08                                                                        76647                                         1060.65                                                      14034.06                                                    393.44                                                       277.54                                                                             675.1                                                                      243.4                                                                             14942
10        2018 2018-12-31                                                          0                                                     1934.7                                                       64.87                                                      0                                             14391                                                                             460.3                                                                          1668.23                                                       3.01                                                                      86902.8                                         1002.22                                                      14640.75                                                    361.31                                                       274.02                                                                            736.16                                                                      240.3                                                                             19928
11        2019 2019-12-31                                                          0                                                     2387.2                                                      133.56                                                      0                                             18875                                                                            701.19                                                                          1984.51                                                        3.6                                                                       110376                                         1218.79                                                      16329.21                                                    390.82                                                       324.46                                                                           1336.76                                                                      284.6                                                                             42519
12        2020 2020-12-31                                                          0                                                     3041.5                                                      167.09                                                      0                                             23582                                                                           1017.91                                                                          2472.06                                                       4.47                                                                     138754.4                                         1583.87                                                      20216.74                                                    572.64                                                       403.59                                                                           1760.15                                                                      353.4                                                                             52253
13        2021 2021-12-31                                                          0                                                       3123                                                      160.66                                                      0                                             23546                                                                            591.79                                                                          2386.53                                                       4.28                                                                     133069.8                                         1557.76                                                      20949.71                                                    614.21                                                       389.34                                                                            1931.4                                                                      341.4                                                                             54844
14        2022 2022-12-31                                                          0                                                     3141.4                                                      176.12                                                      0                                             20491                                                                            955.11                                                                          2386.82                                                        4.3                                                                       136077                                         1565.27                                                      23064.77                                                    697.96                                                       390.48                                                                            2104.6                                                                      342.1                                                                             58650
15        2023 2023-12-31                                                          0                                                     3582.2                                                      223.92                                                      0                                             19510                                                                           1430.24                                                                          2711.06                                                       4.91                                                                     155857.7                                         1798.62                                                      24632.16                                                   2033.88                                                       441.37                                                                           2393.24                                                                      387.3                                                                             93591
16        2024 2024-12-31                                                          0                                                     4522.9                                                         286                                                    599                                             23844                                                                           3198.41                                                                          3411.66                                                       6.26                                                                     195707.3                                         2310.81                                                      32036.68                                                   4297.24                                                       555.85                                                                           3883.65                                                                      487.1                                                                            154308
17        2025 2025-12-31                                                        NaN                                                       7471                                                         NaN                                                   1002                                               NaN                                                                               NaN                                                                              NaN                                                      10.71                                                                          NaN                                         3877.64                                                      55092.42                                                  10121.89                                                       921.28                                                                               NaN                                                                      807.1                                                                               NaN


=== Sheet: Volume ===
            0          1                                                                         2                                                                              3                                                                     4                                                                          5                                                           6                                                                                 7                                                               8                                                                                 9                                                                                 10                                                           11
0        .DESC        NaT  Albania: Gold: Volume In Millions of Fine Troy Ounces (EOP,NSA, Mil.US$)  Kyrgyz Republic: Official Reserve Assets: Gold Volume (EOP, Thous.Troy Ounce)  Russia: Official Reserve Assets: Gold [Volume] (EOP, Mil.Troy Ounce)  Uzbekistan: Intl Reserves: Gold [Volume] (EOP, NSA, Mil.Fine Troy Ounces)  Czechia Intl Reserves: Gold Volume (EOP, NSA, Mil.Troy.Oz)  Slovakia: Official Reserve Assets: Volume of Gold (EOP,NSA,Mil.Fine Troy Ounces)  Latvia: Foreign Reserves: Gold Bullion (EOP, NSA, Mil.Troy.Oz)  Serbia: Official Reserve Assets: Volume of Gold (EOP, NSA, Mil.Fine Troy Ounces)  Poland: Official Reserve Assets: Volume of Gold (EOP, NSA, Mil.Fine Troy Ounces)  Romania: Foreign Reserves: Gold (EOP, Mil.Fine Troy Ounces)
1          .T1        NaT                                                          2014 <- Jan-2014                                                               2009 <- Jan-2009                                                      2004 <- Dec-2004                                                           2013 <- Jan-2013                                            2000 <- Mar-2000                                                                  2009 <- Jan-2009                                                2007 <- Jan-2007                                                                  2016 <- Jan-2016                                                                  2003 <- Jan-2003                                             1979 <- Jan-1979
2          .TN        NaT                                                          2024 <- Nov-2025                                                               2024 <- Nov-2025                                                      2024 <- Nov-2025                                                           2025 <- Dec-2025                                            2025 <- Dec-2025                                                                  2025 <- Dec-2025                                                2025 <- Dec-2025                                                                  2024 <- Nov-2025                                                                  2024 <- Nov-2025                                             2024 <- Nov-2025
3     .LSOURCE        NaT                                           Bank of Albania/Haver Analytics                                           National Bank of the Kyrgyz Republic                                Central Bank of the Russian Federation                                 Central Bank of Uzbekistan/Haver Analytics                                         Czech National Bank                                                         National Bank of Slovakia                                                  Bank of Latvia                                                           National Bank of Serbia                                                           National Bank of Poland                                   Banca Nationala a Romaniei
4         .AGG        NaT                                                             End of Period                                                                  End of Period                                                         End of Period                                                              End of Period                                               End of Period                                                                     End of Period                                                   End of Period                                                                     End of Period                                                                     End of Period                                                End of Period
5        .DTLM        NaT                                                         Dec-31-2025 05:29                                                              Jan-06-2026 17:13                                                     Dec-19-2025 08:04                                                          Jan-07-2026 09:41                                           Jan-07-2026 04:18                                                                 Jan-05-2026 08:22                                               Jan-07-2026 04:54                                                                 Dec-30-2025 11:14                                                                 Dec-19-2025 08:02                                            Dec-11-2025 03:15
6   .DATA_TYPE        NaT                                                                       US$                                                                          Units                                                                 Units                                                                      Units                                                       Units                                                                             Units                                                          LocCur                                                                             Units                                                                             Units                                                        Units
7     .GRPDESC        NaT                             Albania: Foreign Reserves, BOA/Haver, Monthly                         Kyrgyz Republic: International Reserves, NBKR, Monthly                               Russia: Foreign Reserves, CBRF, Monthly                            Uzbekistan: Economic Indicators, CBU/H, Monthly        Czech Republic: International Reserves, CNB, Monthly                                          Slovakia: Foreign Reserves, NBS, Monthly         Latvia: International Reserves, Bank of Latvia, Monthly                Serbia: International Reserves and Foreign Liquidity, NBS, Monthly              Poland: Foreign Currency Liquidity, Monthly, National Bank of Poland                      Romania: Foreign Reserves, BNR, Monthly
8         .GEO        NaT                                                                       914                                                                            917                                                                   922                                                                        927                                                         935                                                                               936                                                             941                                                                               942                                                                               964                                                          968
9         2017 2017-12-31                                                                      0.05                                                                         223.38                                                                  59.1                                                                      10.82                                                         0.3                                                                             1.019                                                            0.21                                                                              0.62                                                                             3.311                                                        3.334
10        2018 2018-12-31                                                                      0.05                                                                         359.89                                                                  67.9                                                                      11.42                                                        0.28                                                                             1.019                                                            0.21                                                                              0.66                                                                             4.136                                                        3.334
11        2019 2019-12-31                                                                      0.09                                                                         462.91                                                                    73                                                                       10.8                                                        0.26                                                                             1.019                                                            0.21                                                                              0.98                                                                             7.351                                                         3.33
12        2020 2020-12-31                                                                      0.09                                                                         539.26                                                                  73.9                                                                      10.69                                                         0.3                                                                             1.019                                                            0.21                                                                              1.15                                                                             7.352                                                        3.332
13        2021 2021-12-31                                                                      0.09                                                                         327.71                                                                    74                                                                      11.64                                                        0.34                                                                             1.019                                                            0.21                                                                               1.2                                                                             7.422                                                        3.332
14        2022 2022-12-31                                                                       0.1                                                                            527                                                                   NaN                                                                      12.73                                                        0.38                                                                             1.019                                                            0.21                                                                              1.24                                                                             7.352                                                        3.332
15        2023 2023-12-31                                                                      0.11                                                                         693.49                                                                    75                                                                      11.94                                                        0.99                                                                             1.019                                                            0.21                                                                              1.28                                                                            11.532                                                        3.332
16        2024 2024-12-31                                                                      0.11                                                                        1225.87                                                                    75                                                                       12.3                                                        1.65                                                                             1.019                                                            0.21                                                                              1.55                                                                            14.411                                                        3.332
17        2025 2025-12-31                                                                       NaN                                                                            NaN                                                                   NaN                                                                      12.55                                                         2.3                                                                             1.019                                                            0.21                                                                               NaN                                                                               NaN                                                          NaN
Shell cwd was reset to /root
